date,ticker,headline,finbert_sentiment,news_impact,company_relevance
2024-10-22,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.851,MEDIUM,0.96
2024-10-23,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.754,HIGH,0.96
2024-10-24,TATASTEEL,Input cost inflation weighs on quarterly operating margin for Tata Steel Ltd,-0.648,MEDIUM,0.96
2024-10-31,TATASTEEL,Sectoral rotation puts temporary downward pressure on TATASTEEL,-0.389,MEDIUM,0.96
2024-11-01,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.751,HIGH,0.96
2024-11-05,TATASTEEL,Management reiterates double-digit guidance for upcoming fiscal year,0.919,HIGH,0.96
2024-11-06,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.795,HIGH,0.96
2024-11-12,TATASTEEL,Profit booking seen in TATASTEEL following multi-week rally,-0.398,LOW,0.96
2024-11-14,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.786,MEDIUM,0.96
2024-11-15,TATASTEEL,Tata Steel Ltd bags multi-million dollar marquee enterprise contract,0.934,HIGH,0.96
2024-11-28,TATASTEEL,Tata Steel Ltd bags multi-million dollar marquee enterprise contract,0.861,HIGH,0.96
2024-11-29,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.821,HIGH,0.96
2024-12-02,TATASTEEL,Block deal executed in TATASTEEL; heavy institutional buying observed,0.442,MEDIUM,0.96
2024-12-06,TATASTEEL,Margin expansion across core segments drives institutional interest in TATASTEEL,0.698,MEDIUM,0.96
2024-12-09,TATASTEEL,Block deal executed in TATASTEEL; heavy institutional buying observed,0.724,MEDIUM,0.96
2024-12-27,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.741,HIGH,0.96
2024-12-31,TATASTEEL,Management reiterates double-digit guidance for upcoming fiscal year,0.861,HIGH,0.96
2025-01-02,TATASTEEL,Supply chain disruptions may impact margin realization for Tata Steel Ltd,-0.371,LOW,0.96
2025-01-06,TATASTEEL,Block deal executed in TATASTEEL; heavy institutional buying observed,0.564,MEDIUM,0.96
2025-01-13,TATASTEEL,Profit booking seen in TATASTEEL following multi-week rally,-0.307,LOW,0.96
2025-01-14,TATASTEEL,Sectoral rotation puts temporary downward pressure on TATASTEEL,-0.457,MEDIUM,0.96
2025-01-15,TATASTEEL,New product launch and capacity expansion announced by Tata Steel Ltd,0.53,MEDIUM,0.96
2025-01-24,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.695,MEDIUM,0.96
2025-01-30,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.719,HIGH,0.96
2025-02-05,TATASTEEL,Management reiterates double-digit guidance for upcoming fiscal year,0.598,HIGH,0.96
2025-02-06,TATASTEEL,Management reiterates double-digit guidance for upcoming fiscal year,0.669,HIGH,0.96
2025-02-18,TATASTEEL,Input cost inflation weighs on quarterly operating margin for Tata Steel Ltd,-0.57,MEDIUM,0.96
2025-02-20,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.727,MEDIUM,0.96
2025-02-26,TATASTEEL,Profit booking seen in TATASTEEL following multi-week rally,-0.275,LOW,0.96
2025-02-27,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.664,HIGH,0.96
2025-02-28,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.808,MEDIUM,0.96
2025-03-10,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.545,HIGH,0.96
2025-03-14,TATASTEEL,Sectoral rotation puts temporary downward pressure on TATASTEEL,-0.432,MEDIUM,0.96
2025-03-17,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.779,MEDIUM,0.96
2025-03-26,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.761,HIGH,0.96
2025-03-28,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.713,MEDIUM,0.96
2025-04-07,TATASTEEL,Tata Steel Ltd announces share buyback program at attractive premium,0.968,HIGH,0.96
2025-04-11,TATASTEEL,Margin expansion across core segments drives institutional interest in TATASTEEL,0.642,MEDIUM,0.96
2025-04-14,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.82,HIGH,0.96
2025-04-23,TATASTEEL,Margin expansion across core segments drives institutional interest in TATASTEEL,0.728,MEDIUM,0.96
2025-04-29,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.791,HIGH,0.96
2025-04-30,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.864,HIGH,0.96
2025-05-01,TATASTEEL,Margin expansion across core segments drives institutional interest in TATASTEEL,0.754,MEDIUM,0.96
2025-05-05,TATASTEEL,Management reiterates double-digit guidance for upcoming fiscal year,0.877,HIGH,0.96
2025-05-07,TATASTEEL,Sectoral rotation puts temporary downward pressure on TATASTEEL,-0.489,MEDIUM,0.96
2025-05-09,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.743,HIGH,0.96
2025-05-15,TATASTEEL,Tata Steel Ltd announces share buyback program at attractive premium,0.871,HIGH,0.96
2025-05-16,TATASTEEL,Tata Steel Ltd bags multi-million dollar marquee enterprise contract,0.811,HIGH,0.96
2025-05-26,TATASTEEL,Supply chain disruptions may impact margin realization for Tata Steel Ltd,-0.361,LOW,0.96
2025-06-02,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.71,HIGH,0.96
2025-06-03,TATASTEEL,Tata Steel Ltd announces share buyback program at attractive premium,0.855,HIGH,0.96
2025-06-05,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.605,HIGH,0.96
2025-06-13,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.739,HIGH,0.96
2025-06-20,TATASTEEL,Tata Steel Ltd announces share buyback program at attractive premium,0.809,HIGH,0.96
2025-06-23,TATASTEEL,Tata Steel Ltd announces share buyback program at attractive premium,0.979,HIGH,0.96
2025-06-25,TATASTEEL,Profit booking seen in TATASTEEL following multi-week rally,-0.249,LOW,0.96
2025-06-26,TATASTEEL,New product launch and capacity expansion announced by Tata Steel Ltd,0.666,MEDIUM,0.96
2025-07-03,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.822,MEDIUM,0.96
2025-07-15,TATASTEEL,Management reiterates double-digit guidance for upcoming fiscal year,0.66,HIGH,0.96
2025-07-16,TATASTEEL,Tata Steel Ltd bags multi-million dollar marquee enterprise contract,0.847,HIGH,0.96
2025-07-18,TATASTEEL,Tata Steel Ltd bags multi-million dollar marquee enterprise contract,0.964,HIGH,0.96
2025-07-21,TATASTEEL,New product launch and capacity expansion announced by Tata Steel Ltd,0.731,MEDIUM,0.96
2025-07-22,TATASTEEL,Sectoral rotation puts temporary downward pressure on TATASTEEL,-0.503,MEDIUM,0.96
2025-07-29,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.711,MEDIUM,0.96
2025-07-30,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.803,HIGH,0.96
2025-08-05,TATASTEEL,Profit booking seen in TATASTEEL following multi-week rally,-0.279,LOW,0.96
2025-08-08,TATASTEEL,Global headwinds lead to cautious outlook for Tata Steel Ltd in near term,-0.731,HIGH,0.96
2025-08-21,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.731,HIGH,0.96
2025-09-08,TATASTEEL,New product launch and capacity expansion announced by Tata Steel Ltd,0.734,MEDIUM,0.96
2025-09-10,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.662,HIGH,0.96
2025-09-12,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.71,HIGH,0.96
2025-09-18,TATASTEEL,Tata Steel Ltd announces share buyback program at attractive premium,0.866,HIGH,0.96
2025-09-22,TATASTEEL,Block deal executed in TATASTEEL; heavy institutional buying observed,0.491,MEDIUM,0.96
2025-09-23,TATASTEEL,Block deal executed in TATASTEEL; heavy institutional buying observed,0.644,MEDIUM,0.96
2025-09-24,TATASTEEL,Block deal executed in TATASTEEL; heavy institutional buying observed,0.398,MEDIUM,0.96
2025-09-30,TATASTEEL,Sectoral rotation puts temporary downward pressure on TATASTEEL,-0.445,MEDIUM,0.96
2025-10-02,TATASTEEL,Management reiterates double-digit guidance for upcoming fiscal year,0.773,HIGH,0.96
2025-10-06,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.733,HIGH,0.96
2025-10-09,TATASTEEL,Input cost inflation weighs on quarterly operating margin for Tata Steel Ltd,-0.515,MEDIUM,0.96
2025-10-10,TATASTEEL,New product launch and capacity expansion announced by Tata Steel Ltd,0.677,MEDIUM,0.96
2025-10-14,TATASTEEL,Profit booking seen in TATASTEEL following multi-week rally,-0.273,LOW,0.96
2025-10-15,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.804,HIGH,0.96
2025-10-16,TATASTEEL,Management reiterates double-digit guidance for upcoming fiscal year,0.829,HIGH,0.96
2025-10-20,TATASTEEL,Sectoral rotation puts temporary downward pressure on TATASTEEL,-0.307,MEDIUM,0.96
2025-10-21,TATASTEEL,Management reiterates double-digit guidance for upcoming fiscal year,0.821,HIGH,0.96
2025-10-23,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.637,HIGH,0.96
2025-10-24,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.662,HIGH,0.96
2025-10-28,TATASTEEL,New product launch and capacity expansion announced by Tata Steel Ltd,0.728,MEDIUM,0.96
2025-11-03,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.787,MEDIUM,0.96
2025-11-04,TATASTEEL,Management reiterates double-digit guidance for upcoming fiscal year,0.742,HIGH,0.96
2025-11-05,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.821,HIGH,0.96
2025-11-11,TATASTEEL,New product launch and capacity expansion announced by Tata Steel Ltd,0.679,MEDIUM,0.96
2025-11-13,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.707,HIGH,0.96
2025-11-17,TATASTEEL,Profit booking seen in TATASTEEL following multi-week rally,-0.311,LOW,0.96
2025-11-20,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.867,MEDIUM,0.96
2025-11-26,TATASTEEL,Global headwinds lead to cautious outlook for Tata Steel Ltd in near term,-0.603,HIGH,0.96
2025-11-28,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.849,HIGH,0.96
2025-12-11,TATASTEEL,Tata Steel Ltd bags multi-million dollar marquee enterprise contract,0.912,HIGH,0.96
2025-12-15,TATASTEEL,Tata Steel Ltd bags multi-million dollar marquee enterprise contract,0.804,HIGH,0.96
2025-12-17,TATASTEEL,Sectoral rotation puts temporary downward pressure on TATASTEEL,-0.247,MEDIUM,0.96
2025-12-19,TATASTEEL,Global headwinds lead to cautious outlook for Tata Steel Ltd in near term,-0.762,HIGH,0.96
2026-01-02,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.632,HIGH,0.96
2026-01-06,TATASTEEL,Margin expansion across core segments drives institutional interest in TATASTEEL,0.597,MEDIUM,0.96
2026-01-08,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.71,HIGH,0.96
2026-01-23,TATASTEEL,New product launch and capacity expansion announced by Tata Steel Ltd,0.597,MEDIUM,0.96
2026-01-29,TATASTEEL,Block deal executed in TATASTEEL; heavy institutional buying observed,0.622,MEDIUM,0.96
2026-02-06,TATASTEEL,Global headwinds lead to cautious outlook for Tata Steel Ltd in near term,-0.695,HIGH,0.96
2026-02-09,TATASTEEL,Sectoral rotation puts temporary downward pressure on TATASTEEL,-0.337,MEDIUM,0.96
2026-02-10,TATASTEEL,Input cost inflation weighs on quarterly operating margin for Tata Steel Ltd,-0.564,MEDIUM,0.96
2026-02-11,TATASTEEL,New product launch and capacity expansion announced by Tata Steel Ltd,0.85,MEDIUM,0.96
2026-02-12,TATASTEEL,Input cost inflation weighs on quarterly operating margin for Tata Steel Ltd,-0.599,MEDIUM,0.96
2026-02-17,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.878,HIGH,0.96
2026-02-18,TATASTEEL,Supply chain disruptions may impact margin realization for Tata Steel Ltd,-0.537,LOW,0.96
2026-02-19,TATASTEEL,Tata Steel Ltd bags multi-million dollar marquee enterprise contract,0.912,HIGH,0.96
2026-02-25,TATASTEEL,Management reiterates double-digit guidance for upcoming fiscal year,0.827,HIGH,0.96
2026-02-26,TATASTEEL,Global headwinds lead to cautious outlook for Tata Steel Ltd in near term,-0.75,HIGH,0.96
2026-02-27,TATASTEEL,Sectoral rotation puts temporary downward pressure on TATASTEEL,-0.427,MEDIUM,0.96
2026-03-04,TATASTEEL,Supply chain disruptions may impact margin realization for Tata Steel Ltd,-0.425,LOW,0.96
2026-03-11,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.65,MEDIUM,0.96
2026-03-12,TATASTEEL,Profit booking seen in TATASTEEL following multi-week rally,-0.366,LOW,0.96
2026-03-17,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.809,HIGH,0.96
2026-03-19,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.927,HIGH,0.96
2026-03-23,TATASTEEL,Profit booking seen in TATASTEEL following multi-week rally,-0.312,LOW,0.96
2026-03-25,TATASTEEL,Global headwinds lead to cautious outlook for Tata Steel Ltd in near term,-0.738,HIGH,0.96
2026-03-27,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.869,HIGH,0.96
2026-04-06,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.746,HIGH,0.96
2026-04-07,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.802,HIGH,0.96
2026-04-09,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.791,HIGH,0.96
2026-04-13,TATASTEEL,Profit booking seen in TATASTEEL following multi-week rally,-0.453,LOW,0.96
2026-04-22,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.723,HIGH,0.96
2026-04-23,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.851,HIGH,0.96
2026-04-24,TATASTEEL,Supply chain disruptions may impact margin realization for Tata Steel Ltd,-0.469,LOW,0.96
2026-04-28,TATASTEEL,Tata Steel Ltd announces share buyback program at attractive premium,0.772,HIGH,0.96
2026-04-30,TATASTEEL,Sectoral rotation puts temporary downward pressure on TATASTEEL,-0.316,MEDIUM,0.96
2026-05-05,TATASTEEL,Input cost inflation weighs on quarterly operating margin for Tata Steel Ltd,-0.498,MEDIUM,0.96
2026-05-07,TATASTEEL,Input cost inflation weighs on quarterly operating margin for Tata Steel Ltd,-0.523,MEDIUM,0.96
2026-05-08,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.774,MEDIUM,0.96
2026-05-13,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.653,HIGH,0.96
2026-05-14,TATASTEEL,Profit booking seen in TATASTEEL following multi-week rally,-0.34,LOW,0.96
2026-05-15,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.647,HIGH,0.96
2026-05-19,TATASTEEL,New product launch and capacity expansion announced by Tata Steel Ltd,0.55,MEDIUM,0.96
2026-05-21,TATASTEEL,Management reiterates double-digit guidance for upcoming fiscal year,0.828,HIGH,0.96
2026-05-22,TATASTEEL,Profit booking seen in TATASTEEL following multi-week rally,-0.456,LOW,0.96
2026-06-03,TATASTEEL,Sectoral rotation puts temporary downward pressure on TATASTEEL,-0.444,MEDIUM,0.96
2026-06-09,TATASTEEL,Tata Steel Ltd announces share buyback program at attractive premium,1.0,HIGH,0.96
2026-06-15,TATASTEEL,Tata Steel Ltd announces share buyback program at attractive premium,0.929,HIGH,0.96
2026-06-19,TATASTEEL,Margin expansion across core segments drives institutional interest in TATASTEEL,0.644,MEDIUM,0.96
2026-06-23,TATASTEEL,Tata Steel Ltd bags multi-million dollar marquee enterprise contract,0.762,HIGH,0.96
2026-06-24,TATASTEEL,Sectoral rotation puts temporary downward pressure on TATASTEEL,-0.506,MEDIUM,0.96
2026-06-29,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.763,HIGH,0.96
2026-07-02,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.722,MEDIUM,0.96
2026-07-06,TATASTEEL,Supply chain disruptions may impact margin realization for Tata Steel Ltd,-0.449,LOW,0.96
2026-07-07,TATASTEEL,Supply chain disruptions may impact margin realization for Tata Steel Ltd,-0.517,LOW,0.96
2026-07-08,TATASTEEL,New product launch and capacity expansion announced by Tata Steel Ltd,0.562,MEDIUM,0.96
2026-07-09,TATASTEEL,Regulatory scrutiny prompts consolidation in TATASTEEL shares,-0.761,HIGH,0.96
2026-07-10,TATASTEEL,Earnings beat: Tata Steel Ltd reports robust quarterly EBITDA growth,0.851,HIGH,0.96
2026-07-13,TATASTEEL,Global headwinds lead to cautious outlook for Tata Steel Ltd in near term,-0.655,HIGH,0.96
2026-07-16,TATASTEEL,Management reiterates double-digit guidance for upcoming fiscal year,0.717,HIGH,0.96
2026-07-17,TATASTEEL,Block deal executed in TATASTEEL; heavy institutional buying observed,0.588,MEDIUM,0.96
2026-07-20,TATASTEEL,Brokerage upgrades TATASTEEL to Outperform with revised target,0.572,MEDIUM,0.96
2026-07-24,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.617,HIGH,0.96
2026-07-28,TATASTEEL,Input cost inflation weighs on quarterly operating margin for Tata Steel Ltd,-0.637,MEDIUM,0.96
2026-08-05,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.667,HIGH,0.96
2026-08-06,TATASTEEL,Profit booking seen in TATASTEEL following multi-week rally,-0.446,LOW,0.96
2026-08-11,TATASTEEL,Global headwinds lead to cautious outlook for Tata Steel Ltd in near term,-0.518,HIGH,0.96
2026-08-12,TATASTEEL,Margin expansion across core segments drives institutional interest in TATASTEEL,0.66,MEDIUM,0.96
2026-08-14,TATASTEEL,Tata Steel Ltd bags multi-million dollar marquee enterprise contract,0.886,HIGH,0.96
2026-08-19,TATASTEEL,Block deal executed in TATASTEEL; heavy institutional buying observed,0.532,MEDIUM,0.96
2026-08-21,TATASTEEL,Global headwinds lead to cautious outlook for Tata Steel Ltd in near term,-0.731,HIGH,0.96
2026-08-24,TATASTEEL,Margin expansion across core segments drives institutional interest in TATASTEEL,0.673,MEDIUM,0.96
2026-08-25,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.732,HIGH,0.96
2026-08-28,TATASTEEL,Global headwinds lead to cautious outlook for Tata Steel Ltd in near term,-0.539,HIGH,0.96
2026-08-31,TATASTEEL,New product launch and capacity expansion announced by Tata Steel Ltd,0.649,MEDIUM,0.96
2026-09-04,TATASTEEL,Foreign institutional investors increase stake in Tata Steel Ltd,0.587,HIGH,0.96
